[ 2012-10-03T00:01:07+08:00 ] /xxx2/index.php/Room/index/ | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:01:34+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001019s ]
[ 2012-10-03T00:01:34+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000600s ]
[ 2012-10-03T00:01:34+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002692s ]
[ 2012-10-03T00:01:34+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:01:34+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000492s ]
[ 2012-10-03T00:01:34+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000556s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run CheckRoute Behavior [ RunTime:0.000873s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000975s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000572s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000635s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002661s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000432s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.001862s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000808s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.001984s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000657s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 0,8   [ RunTime:0.000383s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002134s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.005562s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000561s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000635s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ParseTemplate Behavior [ RunTime:0.012152s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012256s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ContentReplace Behavior [ RunTime:0.000451s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run TokenBuild Behavior [ RunTime:0.000414s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000243s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000496s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001777s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000448s ]
[ 2012-10-03T00:01:37+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000509s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run CheckRoute Behavior [ RunTime:0.001173s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001277s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000725s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000789s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002324s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000417s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.002050s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000532s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.001851s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000666s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 8,8   [ RunTime:0.000428s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002113s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000577s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run LocationTemplate Behavior [ RunTime:0.000955s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001030s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ParseTemplate Behavior [ RunTime:0.013200s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013304s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ContentReplace Behavior [ RunTime:0.000640s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run TokenBuild Behavior [ RunTime:0.000587s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000389s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000982s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002797s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000691s ]
[ 2012-10-03T00:01:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000757s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run CheckRoute Behavior [ RunTime:0.000877s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000982s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000575s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000639s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002443s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000478s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.001889s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000960s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.002151s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000517s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 0,8   [ RunTime:0.000389s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002101s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000653s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run LocationTemplate Behavior [ RunTime:0.000512s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000586s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ParseTemplate Behavior [ RunTime:0.012425s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012529s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ContentReplace Behavior [ RunTime:0.000552s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run TokenBuild Behavior [ RunTime:0.000436s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000243s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ShowRuntime Behavior [ RunTime:0.000501s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001911s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000453s ]
[ 2012-10-03T00:01:40+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000516s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run CheckRoute Behavior [ RunTime:0.001021s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001152s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000676s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000747s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.002103s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | SQL: SELECT * FROM `think_work` WHERE id=18 LIMIT 1   [ RunTime:0.001064s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run LocationTemplate Behavior [ RunTime:0.000675s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000755s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | NOTIC: [8] Undefined variable: title 344d411a61dfd5f76ee5c4262d760e2c.php 第 5 行.
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | NOTIC: [8] Undefined variable: work_item 344d411a61dfd5f76ee5c4262d760e2c.php 第 64 行.
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run ParseTemplate Behavior [ RunTime:0.008484s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008559s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run ContentReplace Behavior [ RunTime:0.000397s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run TokenBuild Behavior [ RunTime:0.000458s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000244s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run ShowRuntime Behavior [ RunTime:0.000504s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001775s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000463s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/handout/id/18 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000533s ]
[ 2012-10-03T00:01:42+08:00 ] /xxx2/index.php/Room/select?name=undefined | ERR: (ThinkException) 非法操作select
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run CheckRoute Behavior [ RunTime:0.000909s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ route_check ] --END-- [ RunTime:0.001012s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000636s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000707s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002656s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000476s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.002177s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.001895s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.002603s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000415s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 0,8   [ RunTime:0.000689s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002297s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000573s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run LocationTemplate Behavior [ RunTime:0.000665s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_template ] --END-- [ RunTime:0.000738s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run ParseTemplate Behavior [ RunTime:0.012196s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012307s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run ContentReplace Behavior [ RunTime:0.000516s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run TokenBuild Behavior [ RunTime:0.000432s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000242s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run ShowRuntime Behavior [ RunTime:0.000501s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001867s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Run ShowPageTrace Behavior [ RunTime:0.000465s ]
[ 2012-10-03T00:01:51+08:00 ] /xxx2/index.php/Room/work_list | INFO: Tag[ view_end ] --END-- [ RunTime:0.000527s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run CheckRoute Behavior [ RunTime:0.001186s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001293s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000715s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000777s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002493s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000469s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.002031s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000528s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.002086s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000486s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 0,8   [ RunTime:0.000451s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002700s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000375s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000937s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001013s ]
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
[ 2012-10-03T00:07:00+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant id - assumed 'id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 43 行.
